Lng,Lat,square,livingRoom,drawingRoom,kitchen,bathRoom,ladderRatio,elevator,subway,floor_new,constructionTime_new,buildingType_1.0,buildingType_2.0,buildingType_3.0,buildingType_4.0,buildingStructure_1,buildingStructure_2,buildingStructure_3,buildingStructure_4,buildingStructure_5,buildingStructure_6,totalPrice,predict_price,error
116.42257,39.981146,69.83,2,1,1,1,0.2,0,1,6,1993,0,0,0,1,0,1,0,0,0,0,380.0,457,-20
116.688527,39.899168,53.39,1,1,1,1,0.5,0,0,6,1992,0,0,0,1,0,1,0,0,0,0,225.0,231,-2
116.487808,39.889853,60.47,2,1,1,1,0.333,0,0,6,1995,0,0,0,1,0,1,0,0,0,0,368.0,313,14
116.348983,39.922071,76.3,2,1,1,1,0.16699999999999998,1,0,18,1999,1,0,0,0,0,0,0,0,0,1,930.0,786,15
116.41678,40.071013,158.1,3,2,1,2,0.5,1,1,13,2001,0,0,0,1,0,1,0,0,0,0,535.0,483,9
116.338433,40.051503,72.8,2,1,1,1,0.2,1,0,18,2000,1,0,0,0,0,0,0,0,0,1,485.0,421,13
116.221857,39.767955,74.0,2,1,1,1,0.4,1,1,21,2014,0,0,0,1,0,0,0,0,0,1,224.0,282,-26
116.37921,40.01336,45.45,1,0,1,1,0.188,1,1,18,2005,0,0,1,0,0,0,0,0,0,1,270.0,281,-4
116.203052,39.921408,54.25,2,1,1,1,0.333,0,0,6,1986,0,0,0,1,0,1,0,0,0,0,188.0,212,-13
116.457526,39.8764,92.0,3,1,1,1,0.25,1,1,28,2012,1,0,0,0,0,0,0,0,0,1,349.0,405,-16
116.22643899999998,40.234362,79.03,2,1,1,1,0.333,0,0,6,1999,0,0,0,1,0,0,0,1,0,0,312.0,212,32
116.460032,39.879667,69.05,2,1,1,1,0.16699999999999998,1,1,18,1997,1,0,0,0,0,0,0,0,0,1,363.0,357,1
116.310452,40.106498,57.57,1,1,1,1,0.333,1,1,11,2011,0,0,0,1,0,0,0,0,0,1,220.0,312,-41
116.333166,39.695231,89.18,2,1,1,1,0.5,1,1,18,2012,0,0,0,1,0,0,0,0,0,1,150.0,208,-39
116.479137,39.902193,147.7,3,2,1,2,0.5,1,1,20,2006,0,0,0,1,0,0,0,0,0,1,1060.0,1062,0
116.475053,39.885225,79.0,3,1,1,1,0.5,0,1,6,1991,0,0,0,1,0,1,0,0,0,0,430.0,412,4
116.377846,40.018379,77.11,1,2,1,1,0.5,0,0,6,2003,0,0,0,1,0,1,0,0,0,0,778.0,557,28
116.341759,39.755588,87.73,2,2,1,1,0.5,1,1,16,2007,0,0,1,0,0,0,0,0,0,1,318.0,380,-19
116.396233,39.953181,54.0,2,1,1,1,0.333,0,1,6,1980,0,0,0,1,0,1,0,0,0,0,786.0,609,22
116.453797,39.961753,63.83,2,1,1,1,0.222,1,0,22,1998,1,0,0,0,0,0,0,0,0,1,350.0,438,-25
116.332577,39.76032100000001,71.0,2,2,1,1,0.5,1,1,28,2013,0,0,0,1,0,0,0,0,0,1,336.5,340,-1
116.475489,40.01952,49.34,1,0,1,1,0.217,1,1,26,2005,1,0,0,0,0,0,0,0,0,1,208.0,257,-23
116.257104,39.873962,96.41,2,1,1,1,0.667,1,1,14,2010,0,0,0,1,0,0,0,0,0,1,505.0,648,-28
116.441781,39.991956,118.39,3,1,1,1,0.4,1,0,20,2008,0,0,1,0,0,0,0,0,0,1,604.0,790,-30
116.322609,40.082706,104.25,3,1,1,1,0.5,0,0,6,1996,0,0,0,1,0,1,0,0,0,0,363.0,351,3
116.448623,39.945062,71.08,1,0,0,0,0.263,1,1,22,2007,0,0,1,0,0,0,0,0,0,1,694.0,520,25
116.471754,40.02946,102.0,2,2,1,1,0.667,1,1,29,2009,0,0,0,1,0,0,0,0,0,1,690.0,729,-5
116.392381,39.974142,46.2,1,1,1,1,0.1,1,1,12,1984,0,0,0,1,0,1,0,0,0,0,518.0,475,8
116.426125,39.99076,55.66,1,1,1,1,0.25,1,1,16,1994,1,0,0,0,0,1,0,0,0,0,302.0,369,-22
116.31681,39.768231,40.41,2,1,1,2,0.16699999999999998,1,0,16,2012,0,0,1,0,0,0,0,0,0,1,360.0,315,12
116.308081,39.951777,60.7,2,1,1,1,0.333,0,1,5,1986,0,0,0,1,0,1,0,0,0,0,470.0,549,-16
116.454135,39.850772,37.02,1,0,1,1,0.192,1,1,23,2011,1,0,0,0,0,0,0,0,0,1,148.0,139,5
116.310452,40.106498,92.0,4,2,1,2,0.333,1,0,6,2012,0,0,0,1,0,0,0,0,0,1,356.0,466,-30
116.437896,39.901842,81.0,2,1,1,1,0.17600000000000002,1,1,18,2003,1,0,0,0,0,0,0,0,0,1,502.0,639,-27
116.363486,40.077967,97.0,2,1,1,1,0.5,0,1,5,2006,0,0,0,1,0,1,0,0,0,0,370.0,365,1
116.306494,39.841008,86.66,3,1,1,1,0.25,0,1,6,1997,0,0,0,1,0,1,0,0,0,0,497.0,396,20
116.22664,39.907108,87.75,2,1,1,1,0.25,1,0,18,1998,1,0,0,0,0,0,0,0,0,1,273.0,404,-48
116.229624,39.915004,58.19,3,1,1,1,0.5,0,0,6,1983,0,0,0,1,0,0,0,0,0,1,250.0,318,-27
116.347196,39.884733,46.8,1,1,1,1,0.25,0,0,6,1992,0,0,0,1,0,1,0,0,0,0,388.0,357,7
116.594801,39.928019,74.0,1,1,1,1,0.333,1,1,11,2004,0,0,0,1,0,0,0,0,0,1,292.0,374,-28
116.417991,39.956806,75.5,2,2,1,1,0.5,0,1,6,1998,0,0,0,1,0,1,0,0,0,0,570.0,689,-20
116.332045,40.08133400000001,105.45,3,1,1,1,0.5,0,1,6,1996,0,0,0,1,0,1,0,0,0,0,220.0,358,-63
116.479443,39.803512,105.0,2,2,1,1,0.5,0,0,5,2003,0,0,0,1,0,0,0,0,0,1,553.0,492,10
116.527286,39.829962,89.93,2,1,1,1,0.5,1,0,7,2010,0,0,0,1,0,0,0,0,0,1,320.0,410,-28
116.542892,39.749119,158.0,3,1,1,2,0.5,1,0,8,2009,0,0,0,1,0,0,0,0,0,1,625.0,635,-1
116.382471,40.08696,123.69,3,1,1,2,0.5,0,1,6,2002,0,0,0,1,0,0,0,1,0,0,469.8,363,22
116.556493,39.917095,62.77,2,1,1,1,0.2,1,1,18,2000,1,0,0,0,0,0,0,0,0,1,355.0,243,31
116.432802,40.043409,92.38,2,1,1,1,0.4,1,0,28,2012,0,0,0,1,0,0,0,0,0,1,690.0,580,15
116.372987,39.87308,81.0,3,1,1,2,0.5,0,0,6,1980,0,0,0,1,0,0,0,1,0,0,486.0,463,4
116.147926,39.730421,84.0,2,1,1,1,0.2,1,1,15,2006,1,0,0,0,0,0,0,0,0,1,184.0,215,-17
116.418248,39.964378,51.73,2,1,1,1,0.333,0,1,5,1979,0,0,0,1,0,1,0,0,0,0,433.0,484,-11
116.557273,39.918665,65.7,2,1,1,1,0.16699999999999998,1,1,18,1999,1,0,0,0,0,0,0,0,0,1,260.0,272,-4
116.505017,39.928801,42.49,1,1,1,1,0.333,0,1,6,1986,0,0,0,1,0,0,0,0,0,1,285.0,256,10
116.475533,39.933081,42.99,2,1,1,1,0.333,0,1,5,1978,0,0,0,1,0,0,0,1,0,0,315.0,236,24
116.395202,39.961718,39.7,1,1,1,1,0.333,0,1,6,1981,0,0,0,1,0,1,0,0,0,0,470.0,474,-1
116.343245,39.900529,36.55,1,1,1,2,0.2,1,1,10,2005,1,0,0,0,0,0,0,0,0,1,330.0,365,-10
116.250662,39.910338,79.55,2,1,1,1,0.222,1,1,18,2000,1,0,0,0,0,0,0,0,0,1,527.0,508,3
116.518451,39.92401,66.13,2,1,1,1,0.28600000000000003,1,0,21,2004,0,0,1,0,0,0,0,0,0,1,276.0,356,-29
116.41917,40.124757,165.27,3,2,1,2,0.5,0,0,6,1999,0,0,0,1,0,1,0,0,0,0,508.0,383,24
116.444593,39.988411,256.32,6,1,1,3,0.17600000000000002,1,1,14,2000,0,0,1,0,0,0,0,0,0,1,972.0,1151,-18
116.441781,39.991956,58.99,1,1,1,1,0.4,1,0,26,2008,0,0,0,1,0,0,0,0,0,1,475.0,417,12
116.28512,39.888524,48.68,1,1,1,1,0.5,1,0,18,2004,0,0,0,1,0,0,0,0,0,1,199.0,224,-12
116.521988,39.927428000000006,55.44,1,1,1,1,0.16699999999999998,1,1,20,2006,1,0,0,0,0,0,0,0,0,1,392.0,309,21
116.30313,39.950488,78.14,3,1,1,1,0.25,1,0,17,1990,1,0,0,0,0,0,0,0,0,1,570.0,634,-11
116.434145,39.863841,112.52,2,1,1,1,0.5,1,1,19,2006,1,0,0,0,0,0,0,0,0,1,394.0,436,-10
116.519101,39.906194,134.02,3,1,1,2,0.4,1,0,22,2006,0,0,1,0,0,0,0,0,0,1,700.0,600,14
116.609957,39.91983,100.11,2,2,1,1,0.4,1,1,28,2007,0,0,1,0,0,0,0,0,0,1,470.0,482,-2
116.472178,39.940931,57.94,2,1,1,1,0.5,0,1,6,1994,0,0,0,1,0,0,0,0,0,1,456.0,379,16
116.69007,39.870642,91.57,2,2,1,1,0.5,1,0,11,2009,0,0,0,1,0,0,0,0,0,1,445.0,438,1
116.512916,39.864254,91.82,2,1,1,1,0.5,1,0,18,2007,0,0,1,0,0,0,0,0,0,1,510.0,369,27
116.527591,39.826956,95.0,3,2,1,1,0.5,0,0,6,1997,0,0,0,1,0,1,0,0,0,0,302.0,280,7
116.469221,40.000762,112.11,2,1,1,1,0.4,1,1,29,2001,1,0,0,0,0,0,0,0,0,1,478.0,634,-32
116.373903,39.89381,54.67,1,1,1,1,0.25,1,1,19,1999,1,0,0,0,0,0,0,0,0,1,335.0,426,-27
116.443144,39.788087,93.98,2,2,1,1,0.5,0,0,6,2001,0,0,0,1,0,1,0,0,0,0,258.5,317,-22
116.430966,40.05675,101.61,3,1,1,1,0.667,1,0,27,2012,0,0,1,0,0,0,0,0,0,1,764.0,721,5
116.429949,39.963187,67.6,2,1,1,1,0.28600000000000003,1,1,18,1993,1,0,0,0,0,1,0,0,0,0,650.0,566,12
116.355665,40.016785,78.08,1,1,1,1,0.28600000000000003,1,0,18,2004,1,0,0,0,0,0,0,0,0,1,610.0,494,19
116.417866,40.134243,64.05,2,1,1,1,0.333,0,0,5,1994,0,0,0,1,0,1,0,0,0,0,258.0,223,13
116.329405,39.84637100000001,95.55,2,1,1,1,0.333,1,1,20,2006,0,0,1,0,0,0,0,0,0,1,694.0,499,27
116.50798,39.91836,102.74,2,1,1,1,0.4,1,1,27,2004,1,0,0,0,0,0,0,0,0,1,688.0,553,19
116.512916,39.864254,91.4,2,2,1,1,0.5,1,0,18,2007,0,0,1,0,0,0,0,0,0,1,300.0,360,-20
116.3364,39.940908,61.09,2,1,1,1,0.333,0,1,4,1955,0,0,0,1,0,1,0,0,0,0,520.0,545,-4
116.368256,39.894737,68.64,1,1,1,1,0.182,1,1,25,2003,1,0,0,0,0,0,0,0,0,1,490.0,452,7
116.342117,40.089417,99.51,2,2,1,1,0.5,0,1,7,2003,0,0,0,1,0,0,0,0,0,1,290.0,386,-33
116.315513,40.071376,98.0,2,2,1,1,0.5,1,0,27,2012,0,0,1,0,0,0,0,0,0,1,510.0,607,-19
116.441502,39.872065,62.4,1,1,1,1,0.25,1,1,25,1993,1,0,0,0,0,0,0,0,0,1,352.0,302,14
116.423426,39.964365,65.3,3,1,1,1,0.333,0,1,5,1989,0,0,0,1,0,0,0,1,0,0,838.0,603,27
116.350151,39.915176,110.1,3,1,1,1,1.0,1,1,17,1999,0,0,1,0,0,1,0,0,0,0,1220.0,1017,16
116.354792,39.885022,59.49,2,1,1,1,0.333,0,0,6,1998,0,0,0,1,0,0,0,0,0,1,363.5,466,-28
116.315445,40.074203,87.0,2,1,1,1,0.667,1,0,18,2014,0,0,0,1,0,0,0,0,0,1,318.0,414,-30
116.328109,39.676703,84.47,2,1,1,1,0.5,1,1,27,2014,0,0,0,1,0,0,0,0,0,1,245.0,319,-30
116.379698,39.848129,96.94,2,2,1,1,0.5,1,0,9,2006,0,0,1,0,0,0,0,0,0,1,390.0,540,-38
116.35881,39.905008,53.14,2,1,1,1,0.333,0,1,5,1979,0,0,0,1,0,1,0,0,0,0,378.0,514,-36
116.489739,39.939299,88.13,1,2,1,1,0.3,1,1,23,2009,1,0,0,0,0,0,0,0,0,1,737.0,591,19
116.512916,39.864254,91.03,2,1,1,1,0.25,1,0,22,2009,1,0,0,0,0,0,0,0,0,1,242.0,354,-46
116.479017,39.950244,52.51,1,1,1,1,0.5,0,1,6,1990,0,0,0,1,0,1,0,0,0,0,256.0,269,-5
116.521988,39.927428000000006,57.99,1,1,1,1,0.16699999999999998,1,1,20,2006,1,0,0,0,0,0,0,0,0,1,438.0,343,21
116.423876,40.13081500000001,196.42,4,2,1,2,0.5,0,0,5,2001,0,0,0,1,0,1,0,0,0,0,320.0,450,-40
116.445381,39.92346,45.29,1,1,1,1,0.5,0,1,6,1993,0,0,0,1,0,1,0,0,0,0,256.0,303,-18
116.274354,40.170887,89.04,2,1,1,1,0.667,1,0,18,2008,0,0,0,1,0,0,0,0,0,1,234.0,295,-26
116.365511,40.036171,66.71,1,1,1,1,0.2,1,1,19,2004,1,0,0,0,0,0,0,0,0,1,300.0,388,-29
116.454808,39.910045,69.0,1,1,1,1,0.3,1,1,23,2001,1,0,0,0,0,0,0,0,0,1,450.0,439,2
116.488489,39.934073,56.24,1,1,1,1,0.25,1,1,18,1995,1,0,0,0,0,0,0,0,0,1,408.0,303,25
116.22693999999998,40.231616,65.3,2,1,1,1,0.333,0,0,6,1993,0,0,0,1,0,1,0,0,0,0,142.0,189,-33
116.368551,39.877286,60.91,2,1,1,1,0.333,0,0,6,1991,0,0,0,1,0,1,0,0,0,0,540.0,481,10
116.415742,40.077796,97.61,2,1,1,1,0.375,1,1,32,2003,1,0,0,0,0,1,0,0,0,0,273.0,305,-11
116.175676,39.932521,82.0,2,1,1,1,0.25,1,1,18,2000,0,0,0,1,0,0,0,0,0,1,328.0,352,-7
116.47288799999998,39.98605300000001,86.49,2,1,1,1,0.2,1,0,22,1998,1,0,0,0,0,0,0,0,0,1,519.0,520,0
116.336897,40.062254,102.6,2,1,1,1,0.222,1,0,23,2008,0,0,1,0,0,0,0,0,0,1,300.0,328,-9
116.523444,39.92445,114.72,3,2,1,2,0.375,1,1,31,2002,1,0,0,0,0,0,0,0,0,1,508.0,539,-6
116.313222,39.952186,181.33,3,2,1,2,0.375,1,0,25,2000,1,0,0,0,0,0,0,0,0,1,1000.0,1275,-27
116.340633,39.891697,57.41,2,1,1,1,0.333,0,1,6,1986,0,0,0,1,0,1,0,0,0,0,330.0,458,-38
116.357168,39.973031,39.9,1,1,1,1,0.333,0,1,6,1979,0,0,0,1,0,1,0,0,0,0,319.0,354,-11
116.473756,40.002381,55.72,1,0,1,1,0.188,1,1,22,2003,0,0,0,1,0,0,0,0,0,1,325.8,414,-27
116.518854,39.939588,90.49,2,1,1,1,0.4,1,0,27,2006,0,0,1,0,0,0,0,0,0,1,535.0,518,3
116.384092,39.96456,67.4,3,1,1,1,0.28600000000000003,1,0,18,1992,1,0,0,0,0,1,0,0,0,0,759.0,681,10
116.384103,39.972885,56.4,2,1,1,1,0.28600000000000003,1,0,16,1985,1,0,0,0,0,1,0,0,0,0,830.0,615,25
116.454135,39.850772,37.7,1,0,1,1,0.227,1,1,20,2011,1,0,0,0,0,0,0,0,0,1,135.5,115,15
116.399108,39.876842,78.5,1,1,1,1,0.28600000000000003,1,0,23,2010,0,0,1,0,0,0,0,0,0,1,691.0,645,6
116.335179,39.894109,56.74,3,1,1,1,0.333,0,1,6,1981,0,0,0,1,0,1,0,0,0,0,391.0,434,-11
116.362901,40.038898,93.2,3,1,1,1,0.333,0,1,6,1995,0,0,0,1,0,1,0,0,0,0,380.0,555,-46
116.332489,39.89064000000001,54.0,2,1,1,1,0.5,0,1,6,1992,0,0,0,1,0,1,0,0,0,0,380.0,412,-8
116.321953,40.058245,65.7,2,1,1,1,0.5,0,1,6,1998,0,0,0,1,0,1,0,0,0,0,258.0,362,-40
116.235582,39.88187,69.27,2,1,1,1,0.5,1,0,28,2015,0,0,1,0,0,0,0,0,0,1,333.8,349,-4
116.22401200000002,39.763726,89.25,3,1,1,1,0.5,1,0,20,2012,0,0,1,0,0,0,0,0,0,1,373.3,296,20
116.512916,39.864254,113.43,3,2,1,1,0.25,1,0,22,2009,1,0,0,0,0,0,0,0,0,1,320.0,444,-38
116.294687,39.969492,164.4,4,2,1,2,0.333,1,1,13,2004,0,0,0,1,0,0,0,0,0,1,1850.0,1417,23
116.43934099999998,40.082372,107.73,2,2,1,2,0.5,0,0,7,2005,0,0,0,1,0,1,0,0,0,0,415.0,357,13
116.238706,39.854004,42.0,1,1,1,1,0.5,0,0,6,1988,0,0,0,1,0,1,0,0,0,0,205.2,146,28
116.43942,40.072066,101.48,2,1,1,1,0.25,1,0,16,2001,1,0,0,0,0,1,0,0,0,0,405.0,307,24
116.479409,39.929394,51.0,1,0,1,1,0.086,1,1,20,2004,1,0,0,0,0,0,0,0,0,1,309.0,267,13
116.386555,40.0865,91.59,2,2,1,1,0.5,1,0,10,2009,0,0,0,1,0,0,0,0,0,1,472.0,393,16
116.431706,39.845698,86.0,2,1,1,1,0.1,1,1,14,1997,1,0,0,0,0,0,0,0,0,1,276.0,281,-2
116.17668700000002,39.731223,109.42,3,1,1,1,0.25,0,1,18,2014,0,0,0,1,0,0,0,0,0,1,505.0,455,9
116.529485,39.830024,89.84,2,2,1,1,0.5,1,0,6,2009,0,0,0,1,0,0,0,0,0,1,477.0,421,11
116.447756,39.896508,69.81,2,1,1,1,0.333,0,1,6,2004,0,0,0,1,0,0,0,0,0,1,490.0,571,-16
116.427002,39.962219,40.57,1,1,1,1,0.25,0,1,6,1996,0,0,0,1,0,1,0,0,0,0,430.0,422,1
116.411858,39.869364,43.95,1,0,1,1,0.25,1,1,12,2009,0,0,1,0,0,0,0,0,0,1,310.0,228,26
116.695201,39.934643,125.7,3,2,1,1,0.5,0,0,6,1998,0,0,0,1,0,1,0,0,0,0,308.0,313,-1
116.572788,39.857682,77.48,2,1,1,1,0.5,1,0,18,2009,0,0,0,1,0,0,0,0,0,1,220.0,287,-30
116.387682,39.912013,40.0,1,0,1,1,0.333,0,1,6,1990,0,0,0,1,0,0,0,1,0,0,465.0,448,3
116.220283,40.043636,91.23,2,2,1,1,0.25,1,0,8,2011,0,0,1,0,0,0,0,0,0,1,349.0,435,-24
116.12215,39.932268,64.69,2,1,1,2,0.5,0,0,6,1996,0,0,0,1,0,1,0,0,0,0,267.0,175,34
116.353594,40.088104,114.81,3,1,1,1,0.5,0,0,6,2003,0,0,0,1,0,1,0,0,0,0,345.0,438,-27
116.272671,39.925011,56.7,2,1,1,1,0.5,0,0,6,1992,0,0,0,1,0,0,0,1,0,0,430.0,335,22
116.389228,39.988818,67.72,2,1,1,1,0.5,1,1,11,1993,0,0,1,0,0,0,0,0,0,1,295.0,456,-54
116.442354,39.957293,43.83,1,1,1,1,0.14300000000000002,1,1,14,1986,0,0,1,0,0,0,0,0,0,1,295.0,312,-5
116.453086,39.898397,69.4,1,1,1,1,0.304,1,1,23,2009,1,0,0,0,0,0,0,0,0,1,431.0,456,-5
116.481662,39.878749,49.11,1,1,1,1,0.057,1,1,12,1993,0,0,1,0,0,0,0,0,0,1,238.0,234,1
116.16711200000002,39.936388,44.33,1,1,1,1,0.5,0,0,6,1987,0,0,0,1,0,0,0,0,0,1,122.0,199,-63
116.534917,39.927474,62.71,1,1,1,1,0.4,1,0,16,2007,0,0,1,0,0,0,0,0,0,1,247.0,277,-12
116.513063,39.93712100000001,63.39,1,1,1,1,0.28600000000000003,1,0,25,2006,0,0,1,0,0,0,0,0,0,1,275.0,358,-30
116.352968,39.882495,51.12,1,0,1,1,0.222,1,0,21,2005,1,0,0,0,0,0,0,0,0,1,392.0,354,9
116.221857,39.767955,69.16,2,1,1,1,0.4,1,1,21,2014,0,0,0,1,0,0,0,0,0,1,189.5,233,-23
116.433365,40.048629,83.72,2,1,1,1,2.0,1,0,12,1999,0,0,0,1,0,0,0,0,0,1,345.0,366,-6
116.54671,39.76028400000001,107.62,3,2,1,1,0.5,0,0,6,2003,0,0,0,1,0,1,0,0,0,0,320.0,339,-5
116.490651,39.895343,154.72,3,2,1,2,0.5,1,1,10,2009,0,0,0,1,0,0,0,0,0,1,970.0,1145,-18
116.491057,39.899995,56.21,1,0,1,1,0.28600000000000003,1,1,24,2013,0,0,0,1,0,0,0,0,0,1,295.0,395,-33
116.569545,39.910974,108.0,3,2,1,2,0.333,1,0,17,2005,0,0,1,0,0,0,0,0,0,1,408.0,448,-9
116.485379,40.009067,52.09,1,0,1,1,0.2,1,1,16,2004,0,0,0,1,0,0,0,0,0,1,375.0,317,15
116.224768,39.904248,87.49,3,1,1,1,0.5,0,0,6,1995,0,0,0,1,0,1,0,0,0,0,508.0,386,23
116.166915,39.763393,42.0,1,0,1,1,0.16699999999999998,1,0,19,2013,1,0,0,0,0,0,0,0,0,1,85.0,74,12
116.285133,39.888468,61.23,1,0,1,1,0.5,1,0,17,2011,0,0,0,1,0,0,0,0,0,1,318.0,397,-25
116.412213,39.926288,80.37,3,1,1,1,0.333,0,0,6,1987,0,0,0,1,0,1,0,0,0,0,666.0,668,0
116.560215,40.093,74.0,2,1,1,1,0.333,1,1,11,2007,0,0,1,0,0,0,0,0,0,1,406.0,332,18
116.340971,39.741186,45.73,2,1,1,1,0.333,0,1,5,1976,0,0,0,1,0,0,0,1,0,0,213.0,89,57
116.518854,39.939588,128.98,3,2,1,2,0.5,1,0,27,2006,0,0,1,0,0,0,0,0,0,1,750.0,622,17
116.42022,40.044807,74.52,2,1,1,1,0.333,1,1,32,2008,1,0,0,0,0,0,0,0,0,1,366.0,396,-8
116.46827,39.99957,178.37,3,2,1,2,0.5,1,1,8,1999,0,0,1,0,0,0,0,0,0,1,1458.0,1134,22
116.57395,39.92878,89.54,2,1,1,1,0.25,1,1,11,2006,0,0,1,0,0,0,0,0,0,1,431.0,385,10
116.385168,39.900454,66.16,2,1,1,1,0.16699999999999998,1,1,18,1999,1,0,0,0,0,0,0,0,0,1,528.0,694,-31
116.453542,39.963069,84.31,1,1,1,1,0.25,1,0,16,1998,1,0,0,0,0,0,0,0,0,1,355.0,472,-33
116.429293,39.872461,46.39,1,1,1,1,0.14300000000000002,1,1,30,2005,1,0,0,0,0,0,0,0,0,1,306.8,246,19
116.511545,39.904464,50.42,1,1,1,1,0.105,1,1,17,2010,1,0,0,0,0,0,0,0,0,1,239.0,245,-2
116.564954,39.951879,76.0,2,1,1,1,0.5,0,0,6,2003,0,0,0,1,0,1,0,0,0,0,330.0,334,-1
116.47517,39.949468,41.3,1,1,1,1,0.333,0,1,6,1993,0,0,0,1,0,1,0,0,0,0,260.0,262,0
116.357932,40.03632800000001,98.1,2,1,1,1,0.5,1,1,13,2004,0,0,0,1,0,0,0,0,0,1,680.0,548,19
116.506613,39.965039,118.44,2,2,1,2,0.667,1,0,12,2005,0,0,0,1,0,0,0,0,0,1,872.0,790,9
116.372248,40.01614,94.4,3,2,1,2,0.5,0,0,5,2000,0,0,0,1,0,0,0,0,0,1,660.0,625,5
116.501166,39.91891,120.51,2,2,1,2,0.375,1,1,30,2002,1,0,0,0,0,0,0,0,0,1,658.0,639,2
116.499592,39.80855,164.72,3,2,1,2,0.5,1,1,25,2003,0,0,1,0,0,0,0,0,0,1,460.0,496,-7
116.41678,40.071013,121.4,3,1,1,1,0.25,1,1,13,2001,1,0,0,0,0,0,0,0,0,1,316.0,384,-21
116.333451,39.907225,41.3,1,1,1,1,0.091,0,0,6,1989,0,0,0,1,0,1,0,0,0,0,316.0,340,-7
116.575746,39.91125200000001,70.29,1,1,1,1,0.333,1,1,20,2009,0,0,1,0,0,0,0,0,0,1,299.0,305,-2
116.347403,40.090995,142.84,3,2,1,2,0.5,0,0,6,2004,0,0,0,1,0,1,0,0,0,0,445.0,476,-7
116.472064,39.88768,114.05,2,2,1,1,1.5,1,1,14,2000,0,0,1,0,0,0,0,0,0,1,408.0,542,-32
116.697632,39.920038,86.49,4,2,1,2,0.75,1,0,20,2012,0,0,1,0,0,0,0,0,0,1,578.0,665,-15
116.188426,39.935915,74.43,2,1,1,1,0.28600000000000003,1,1,16,1995,1,0,0,0,0,0,0,0,0,1,346.0,313,9
116.410907,40.010894,130.99,3,2,1,2,0.375,1,1,25,2000,1,0,0,0,0,0,0,0,0,1,640.0,748,-16
116.338231,39.97411,130.69,4,2,1,2,0.222,1,1,24,1999,1,0,0,0,0,0,0,0,0,1,860.0,964,-12
116.43095,39.977612,64.21,2,1,1,1,0.5,0,1,6,1988,0,0,0,1,0,1,0,0,0,0,263.0,421,-60
116.430562,40.045549,129.77,3,2,1,2,0.375,1,1,25,2003,1,0,0,0,0,0,0,0,0,1,620.0,670,-8
116.47773,40.002156,111.07,2,2,1,1,0.375,1,1,26,1997,1,0,0,0,0,0,0,0,0,1,20.0,611,-2957
116.539089,39.967852,47.29,1,1,1,1,0.333,0,0,6,1994,0,0,0,1,0,1,0,0,0,0,150.0,235,-56
116.504655,39.965482,78.01,1,1,1,1,0.375,1,0,31,2003,1,0,0,0,0,0,0,0,0,1,445.0,404,8
116.63734,39.88191,89.13,2,1,1,1,0.5,1,0,22,2008,0,0,1,0,0,0,0,0,0,1,254.0,291,-14
116.433401,40.107867,57.48,1,1,1,1,0.333,0,0,6,2003,0,0,0,1,0,1,0,0,0,0,264.0,263,0
116.46353899999998,39.987791,100.21,2,2,1,2,0.5,1,0,23,2003,0,0,1,0,0,0,0,0,0,1,742.0,761,-2
116.43088799999998,40.000522,113.66,2,2,1,2,0.25,1,0,18,1996,1,0,0,0,0,1,0,0,0,0,700.0,601,14
116.415343,40.075533,167.25,4,2,1,2,0.5,0,1,6,1998,0,0,0,1,0,1,0,0,0,0,380.0,390,-2
116.594801,39.928019,93.28,2,2,1,1,0.333,1,1,22,2005,1,0,0,0,0,0,0,0,0,1,503.0,373,25
116.457526,39.8764,78.32,2,1,1,1,0.214,1,1,28,2009,1,0,0,0,0,0,0,0,0,1,367.0,314,14
116.467726,40.005504,53.78,1,1,1,1,0.5,0,1,6,2000,0,0,0,1,0,1,0,0,0,0,316.0,311,1
116.39391,39.842515,86.46,2,1,1,1,0.5,1,0,15,2010,0,0,1,0,0,0,0,0,0,1,452.0,426,5
116.23536599999998,40.216037,62.37,1,1,1,1,0.2,0,0,6,2006,0,0,0,1,0,1,0,0,0,0,148.3,218,-47
116.431165,39.874515,103.2,4,1,1,1,0.5,1,1,18,1992,1,0,0,0,0,0,0,0,0,1,649.0,545,15
116.446282,40.052378,91.47,2,1,1,1,0.667,1,1,28,2011,0,0,0,1,0,0,0,0,0,1,480.0,696,-45
116.224768,39.904248,50.7,1,1,1,1,0.25,1,0,18,1996,1,0,0,0,0,0,0,0,0,1,176.0,240,-36
116.37913,39.887761,82.32,2,1,1,1,1.0,1,1,9,1999,0,0,0,1,0,0,0,0,0,1,520.5,614,-18
116.490901,39.97819000000001,49.98,1,1,1,1,0.333,0,1,6,1988,0,0,0,1,0,1,0,0,0,0,298.0,265,10
116.495541,39.796534,103.41,3,2,1,1,0.5,0,0,6,2003,0,0,0,1,0,0,0,1,0,0,288.0,379,-31
116.665923,40.186753,33.0,1,0,1,1,0.136,1,0,15,2014,0,0,0,1,0,0,0,0,0,1,63.0,62,1
116.491073,39.936639,53.49,2,1,1,1,0.333,0,1,5,1983,0,0,0,1,0,1,0,0,0,0,362.5,322,11
116.609957,39.91983,65.01,1,2,1,1,0.4,1,1,28,2004,0,0,1,0,0,0,0,0,0,1,380.0,333,12
